           4           5   253.490616               3
           4           6   234.441788               3
           4           7   232.740112               3
           4           8   250.243423               3
           4           9   249.333908               3
           5           1   275.173370               3
           5           2   274.350647               3
           5           3   268.281769               3
           5           4   260.078278               3
           5           5   236.741150               3
           5           6   233.195969               3
           5           7   234.062103               3
           5           8   250.287872               3
           5           9   249.131042               3
           6           1   276.378448               3
           6           2   275.372711               3
           6           3   250.851974               3
           6           4   243.656525               3
           6           5   237.389114               3
           6           6   230.093262               3
           6           7   232.249908               3
           6           8   250.150787               3
           6           9   248.940994               3
           7           1   277.047058               3
           7           2   276.715302               3
           7           3   254.434021               3
           7           4   244.463974               3
           7           5   238.269241               3
           7           6   230.099533               3
           7           7   232.095383               3
           7           8   249.025848               3
           7           9   248.771072               3
           8           1   278.176392               3
           8           2   277.092377               3
           8           3   275.768585               3
           8           4   245.769562               3
           8           5   234.935425               3
           8           6   229.440659               3
           8           7   231.315964               3
           8           8   248.448196               3
           8           9   248.684662               3
           9           1   279.726471               3
           9           2   277.920776               3
           9           3   276.598633               3
           9           4   249.753067               3
           9           5   237.931961               3
           9           6   230.698166               3
           9           7   232.426498               3
           9           8   238.117599               3
           9           9   248.672195               3
          10           1   281.217438               3
          10           2   279.063812               3
          10           3   276.386047               3
          10           4   272.881317               3
          10           5   244.896011               3
          10           6   234.525909               3
          10           7   234.913925               3
          10           8   238.538116               3
          10           9   248.704376               3
          11           1   282.355804               3
          11           2   280.369019               3
          11           3   278.039551               3
          11           4   269.831024               3
          11           5   261.230377               3
          11           6   239.973312               3
          11           7   236.182053               3
          11           8   249.377884               3
          11           9   248.845200               3
          12           1   282.776184               3
          12           2   280.881653               3
          12           3   271.654266               3
          12           4   270.123077               3
          12           5   261.384918               3
          12           6   242.294525               3
          12           7   238.494568               3
          12           8   250.201324               3
          12           9   249.028244               3
          13           1   282.112122               3
          13           2   281.341797               3
          13           3   277.660004               3
          13           4   272.093048               3
          13           5   263.866608               3
          13           6   257.624146               3
          13           7   253.841766               3
          13           8   250.676727               3
          13           9   249.229095               3
          14           1   281.652649               3
          14           2   280.981445               3
          14           3   278.290192               3
          14           4   274.527954               3
          14           5   266.973236               3
          14           6   260.381012               3
          14           7   255.045059               3
          14           8   251.292099               3
          14           9   249.441742               3
           1           1   258.068909               4
           1           2   257.060791               4
           1           3   264.575592               4
           1           4   247.632278               4
           1           5   243.539886               4
           1           6   251.613266               4
           1           7   241.009933               4
           1           8   250.582214               4
           1           9   249.923172               4
           2           1   256.266724               4
           2           2   267.767975               4
           2           3   251.402603               4
           2           4   246.787735               4
           2           5   251.160553               4
           2           6   251.582733               4
           2           7   240.239609               4
           2           8   250.361237               4
           2           9   249.781448               4
           3           1   257.113403               4
           3           2   270.823517               4
           3           3   251.826553               4
           3           4   254.522552               4
           3           5   252.283127               4
           3           6   251.735626               4
           3           7   232.824936               4
           3           8   250.209763               4
           3           9   249.629547               4
           4           1   273.581482               4
           4           2   272.567322               4
           4           3   268.269501               4
           4           4   258.295135               4
           4           5   253.734344               4
           4           6   235.205383               4
           4           7   234.029541               4
           4           8   250.397659               4
           4           9   249.472397               4
           5           1   275.135681               4
           5           2   274.277374               4
           5           3   268.207214               4
           5           4   260.053314               4
           5           5   238.062546               4
           5           6   233.981705               4
           5           7   235.653671               4
           5           8   250.621490               4
           5           9   249.320236               4
           6           1   276.350189               4
           6           2   275.326263               4
           6           3   250.846359               4
           6           4   244.294312               4
           6           5   238.188858               4
           6           6   231.464584               4
           6           7   233.728989               4
           6           8   250.640228               4
           6           9   249.175888               4
           7           1   277.026245               4
           7           2   276.690826               4
           7           3   254.242401               4
           7           4   243.766861               4
           7           5   237.334885               4
           7           6   230.979965               4
           7           7   233.674591               4
           7           8   249.659531               4
           7           9   249.046997               4
           8           1   278.154510               4
           8           2   277.055267               4
           8           3   275.737030               4
           8           4   244.947800               4
           8           5   234.653778               4
           8           6   230.644836               4
           8           7   232.998749               4
           8           8   249.201080               4
           8           9   248.996719               4
           9           1   279.709290               4
           9           2   277.898346               4
           9           3   276.565460               4
           9           4   249.586624               4
           9           5   238.681885               4
           9           6   231.975311               4
           9           7   233.252960               4
           9           8   239.069214               4
           9           9   249.010040               4
          10           1   281.206635               4
          10           2   279.053314               4
          10           3   276.431854               4
          10           4   272.973541               4
          10           5   244.696960               4
          10           6   235.368256               4
          10           7   235.488251               4
          10           8   238.969101               4
          10           9   249.052719               4
          11           1   282.348785               4
          11           2   280.358246               4
          11           3   278.089630               4
          11           4   270.013031               4
          11           5   261.277344               4
          11           6   239.301300               4
          11           7   236.491394               4
          11           8   250.036926               4
          11           9   249.155182               4
          12           1   282.770813               4
          12           2   280.872986               4
          12           3   271.942078               4
          12           4   270.175751               4
          12           5   261.472382               4
          12           6   242.260895               4
          12           7   238.549454               4
          12           8   250.760178               4
          12           9   249.278793               4
          13           1   282.104004               4
          13           2   281.333374               4
          13           3   277.650909               4
          13           4   272.099060               4
          13           5   263.998718               4
          13           6   257.779663               4
          13           7   254.081924               4
          13           8   251.139694               4
          13           9   249.409302               4
          14           1   281.640656               4
          14           2   280.975647               4
          14           3   278.282715               4
          14           4   274.527100               4
          14           5   267.118011               4
          14           6   260.522461               4
          14           7   255.146652               4
          14           8   251.605499               4
          14           9   249.542145               4
           1           1   258.724060               5
           1           2   257.757019               5
           1           3   264.255005               5
           1           4   247.040634               5
           1           5   244.149399               5
           1           6   250.981064               5
           1           7   240.626953               5
           1           8   250.884369               5
           1           9   250.137741               5
           2           1   257.269684               5
           2           2   267.502441               5
           2           3   251.712189               5
           2           4   246.740005               5
           2           5   250.802383               5
           2           6   250.940872               5
           2           7   239.971741               5
           2           8   250.553787               5
           2           9   249.926453               5
           3           1   257.116821               5
           3           2   270.587036               5
           3           3   253.016754               5
           3           4   254.474670               5
           3           5   251.933960               5
           3           6   251.141479               5
           3           7   232.695236               5
           3           8   250.320816               5
           3           9   249.735275               5
           4           1   273.477631               5
           4           2   272.376862               5
           4           3   268.132904               5
           4           4   258.375549               5
           4           5   253.442032               5
           4           6   234.726791               5
           4           7   234.103561               5
           4           8   250.481308               5
           4           9   249.565536               5
           5           1   275.088654               5
           5           2   274.139740               5
           5           3   268.068237               5
           5           4   260.049835               5
           5           5   238.984924               5
           5           6   234.597534               5
           5           7   235.930466               5
           5           8   250.719589               5
           5           9   249.406693               5
           6           1   276.317322               5
           6           2   275.252869               5
           6           3   250.278259               5
           6           4   244.280167               5
           6           5   238.546707               5
           6           6   231.843033               5
           6           7   234.961441               5
           6           8   250.774918               5
           6           9   249.262436               5
           7           1   277.001709               5
           7           2   276.665955               5
           7           3   253.392502               5
           7           4   244.055664               5
           7           5   236.636017               5
           7           6   230.466873               5
           7           7   234.850281               5
           7           8   249.838593               5
           7           9   249.143402               5
           8           1   278.130188               5
           8           2   277.031647               5
           8           3   275.708069               5
           8           4   245.027679               5
           8           5   233.800049               5
           8           6   230.511047               5
           8           7   234.226913               5
           8           8   249.416916               5
           8           9   249.111023               5
           9           1   279.686646               5
           9           2   277.873505               5
           9           3   276.533173               5
           9           4   249.244476               5
           9           5   237.645859               5
           9           6   232.622009               5
           9           7   233.793427               5
           9           8   239.607773               5
           9           9   249.132935               5
          10           1   281.190491               5
          10           2   279.034119               5
          10           3   276.414978               5
          10           4   272.982788               5
          10           5   244.336639               5
          10           6   236.979202               5
          10           7   235.818848               5
          10           8   239.444916               5
          10           9   249.175980               5
          11           1   282.343536               5
          11           2   280.350037               5
          11           3   278.104187               5
          11           4   270.051392               5
          11           5   261.200470               5
          11           6   240.062103               5
          11           7   236.559784               5
          11           8   250.175003               5
          11           9   249.270721               5
          12           1   282.768463               5
          12           2   280.868042               5
          12           3   272.003510               5
          12           4   270.176819               5
          12           5   261.325806               5
          12           6   242.503632               5
          12           7   238.290619               5
          12           8   250.881516               5
          12           9   249.386826               5
          13           1   282.098511               5
          13           2   281.328735               5
          13           3   277.655884               5
          13           4   272.117554               5
          13           5   263.690460               5
          13           6   257.795288               5
          13           7   254.311890               5
          13           8   251.243027               5
          13           9   249.511398               5
          14           1   281.630615               5
          14           2   280.970551               5
          14           3   278.274658               5
          14           4   274.561249               5
          14           5   266.808746               5
          14           6   260.266754               5
          14           7   255.281830               5
          14           8   251.693527               5
          14           9   249.640076               5
           1           1   259.211945               6
           1           2   256.946503               6
           1           3   263.804993               6
           1           4   247.476715               6
           1           5   245.503510               6
           1           6   251.356796               6
           1           7   239.459274               6
           1           8   250.968201               6
           1           9   250.190933               6
           2           1   257.007996               6
           2           2   267.230621               6
           2           3   251.036163               6
           2           4   247.748764               6
           2           5   251.427750               6
           2           6   251.310089               6
           2           7   238.930038               6
           2           8   250.632660               6
           2           9   249.961517               6
           3           1   256.900513               6
           3           2   270.421143               6
           3           3   252.852951               6
           3           4   254.911789               6
           3           5   252.496063               6
           3           6   251.543304               6
           3           7   232.186234               6
           3           8   250.424561               6
           3           9   249.765533               6
           4           1   273.443359               6
           4           2   272.326813               6
           4           3   267.960968               6
           4           4   258.446686               6
           4           5   253.852783               6
           4           6   235.092316               6
           4           7   233.422897               6
           4           8   250.582336               6
           4           9   249.600937               6
           5           1   275.055023               6
           5           2   274.067413               6
           5           3   267.858826               6
           5           4   260.045654               6
           5           5   239.154388               6
           5           6   234.005920               6
           5           7   234.941589               6
           5           8   250.807968               6
           5           9   249.446533               6
           6           1   276.289368               6
           6           2   275.200226               6
           6           3   249.524734               6
           6           4   243.523254               6
           6           5   237.594879               6
           6           6   231.391937               6
           6           7   234.127335               6
           6           8   250.869995               6
           6           9   249.306061               6
           7           1   276.979431               6
           7           2   276.650696               6
           7           3   251.614410               6
           7           4   243.236664               6
           7           5   237.011169               6
           7           6   230.543121               6
           7           7   234.162964               6
           7           8   250.002182               6
           7           9   249.190613               6
           8           1   278.103577               6
           8           2   277.026306               6
           8           3   275.700012               6
           8           4   245.309967               6
           8           5   235.338593               6
           8           6   231.388382               6
           8           7   234.141724               6
           8           8   249.609207               6
           8           9   249.160782               6
           9           1   279.662415               6
           9           2   277.854919               6
           9           3   276.520477               6
           9           4   249.941467               6
           9           5   238.336227               6
           9           6   233.448944               6
           9           7   233.855301               6
           9           8   239.429642               6
           9           9   249.179886               6
          10           1   281.175018               6
          10           2   279.011902               6
          10           3   276.389984               6
          10           4   272.997803               6
          10           5   245.108963               6
          10           6   238.382187               6
          10           7   236.431381               6
          10           8   239.567093               6
          10           9   249.213348               6
          11           1   282.334991               6
          11           2   280.333893               6
          11           3   278.060730               6
          11           4   270.113922               6
          11           5   261.640259               6
          11           6   241.969482               6
          11           7   237.072479               6
          11           8   250.125427               6
          11           9   249.276367               6
          12           1   282.765442               6
          12           2   280.859802               6
          12           3   271.804016               6
          12           4   270.161987               6
          12           5   261.705261               6
          12           6   243.899567               6
          12           7   238.826096               6
          12           8   250.764557               6
          12           9   249.351379               6
          13           1   282.092712               6
          13           2   281.322571               6
          13           3   277.608826               6
          13           4   271.962463               6
          13           5   263.850800               6
          13           6   258.209351               6
          13           7   254.507751               6
          13           8   251.085999               6
          13           9   249.430618               6
          14           1   281.619690               6
          14           2   280.964722               6
          14           3   278.254395               6
          14           4   274.471436               6
          14           5   266.715240               6
          14           6   260.537994               6
          14           7   255.440063               6
          14           8   251.516327               6
          14           9   249.510376               6
           1           1   259.426239               7
           1           2   256.830444               7
           1           3   263.430664               7
           1           4   247.336258               7
           1           5   245.200089               7
           1           6   251.630646               7
           1           7   239.726379               7
           1           8   250.840714               7
           1           9   250.057663               7
           2           1   256.411957               7
           2           2   266.941864               7
           2           3   250.404007               7
           2           4   247.382080               7
           2           5   251.700073               7
           2           6   251.605606               7
           2           7   238.834869               7
           2           8   250.537201               7
           2           9   249.866409               7
           3           1   256.120453               7
           3           2   270.192657               7
           3           3   251.281128               7
           3           4   254.857254               7
           3           5   252.633484               7
           3           6   251.730621               7
           3           7   231.497360               7
           3           8   250.345413               7
           3           9   249.688263               7
           4           1   273.433838               7
           4           2   272.291809               7
           4           3   267.849670               7
           4           4   258.180481               7
           4           5   253.751968               7
           4           6   234.203461               7
           4           7   232.309143               7
           4           8   250.489990               7
           4           9   249.525757               7
           5           1   275.026581               7
           5           2   274.040314               7
           5           3   267.806244               7
           5           4   259.686981               7
           5           5   238.601425               7
           5           6   233.030640               7
           5           7   233.991165               7
           5           8   250.685699               7
           5           9   249.375046               7
           6           1   276.263031               7
           6           2   275.173309               7
           6           3   248.947754               7
           6           4   243.511490               7
           6           5   237.837219               7
           6           6   230.843140               7
           6           7   232.829056               7
           6           8   250.708267               7
           6           9   249.239624               7
           7           1   276.957794               7
           7           2   276.627472               7
           7           3   252.280609               7
           7           4   244.157974               7
           7           5   238.569397               7
           7           6   230.719147               7
           7           7   232.668396               7
           7           8   249.759506               7
           7           9   249.128296               7
           8           1   278.078827               7
           8           2   277.000824               7
           8           3   275.687622               7
           8           4   245.670319               7
           8           5   236.051559               7
           8           6   232.025864               7
           8           7   232.589996               7
           8           8   249.337158               7
           8           9   249.105240               7
           9           1   279.638367               7
           9           2   277.836884               7
           9           3   276.525452               7
           9           4   249.570236               7
           9           5   238.000244               7
           9           6   232.989014               7
