    2     66  -1972.3070
    2     67  -2015.5850
    2     68  -2059.1750
    2     69  -2093.6201
    2     70  -2114.0979
    2     71  -2126.2310
    2     72  -2143.6311
    2     73  -2174.0161
    2     74  -2201.5901
    2     75  -2215.5581
    2     76  -2223.5591
    2     77  -2227.7639
    2     78  -2229.5049
    2     79  -2230.2759
    2     80  -2229.9641
    2     81  -2230.0471
    2     82  -2229.9380
    2     83  -2230.0291
    2     84  -2230.1809
    2     85  -2229.8291
    2     86  -2227.4009
    2     87  -2223.4399
    2     88  -2214.9231
    2     89  -2186.7581
    2     90  -2135.1460
    2     91  -2079.0259
    2     92  -2019.0220
    2     93  -1943.3420
    2     94  -1852.0341
    2     95  -1723.6400
    2     96  -1536.2330
    2     97  -1256.9310
    2     98   -983.4330
    2     99   -806.1910
    2    100   -682.6360
    2    101   -593.6130
    2    102   -520.4740
    2    103   -453.7770
    2    104   -434.9640
    2    105   -429.8200
    2    106   -454.3140
    2    107   -485.7430
    2    108   -502.2770
    2    109   -506.3590
    2    110   -502.7740
    2    111   -487.4590
    2    112   -464.4180
    2    113   -426.2430
    2    114   -326.7660
    2    115   -130.4760
    2    116    -39.8920
    2    117    -49.3760
    2    118    -50.0000
    2    119    -50.0000
    2    120    -50.0000
    2    121    -50.0000
    2    122    -50.0000
    2    123    -49.9470
    2    124    -49.9470
    2    125    -50.0000
    2    126    -50.0000
    2    127    -50.0000
    2    128    -50.0000
    2    129    -50.0000
    2    130    -49.9980
    2    131    -49.6910
    2    132    -67.6360
    2    133    -78.5950
    2    134   -122.6770
    2    135   -143.6350
    2    136   -147.9280
    2    137   -129.2170
    2    138   -105.3590
    2    139    -67.0110
    2    140    -54.7320
    2    141    -77.0490
    3      1  -3212.7090
    3      2  -3211.3110
    3      3  -3205.9629
    3      4  -3194.6841
    3      5  -3181.9541
    3      6  -3153.7429
    3      7  -3133.4519
    3      8  -3152.0869
    3      9  -3168.7241
    3     10  -3116.6030
    3     11  -3038.7229
    3     12  -2980.2170
    3     13  -2947.3291
    3     14  -2912.3020
    3     15  -2861.5100
    3     16  -2803.0210
    3     17  -2752.3411
    3     18  -2703.2590
    3     19  -2652.6340
    3     20  -2598.5049
    3     21  -2537.2209
    3     22  -2492.2361
    3     23  -2461.0581
    3     24  -2402.2739
    3     25  -2211.9199
    3     26  -1958.0270
    3     27  -1796.4449
    3     28  -1657.1970
    3     29  -1500.2350
    3     30  -1333.8500
    3     31  -1178.7220
    3     32  -1032.9410
    3     33   -918.4760
    3     34   -815.7550
    3     35   -722.5780
    3     36   -640.4620
    3     37   -565.4070
    3     38   -522.3930
    3     39   -488.6370
    3     40   -457.7880
    3     41   -477.1460
    3     42   -563.8220
    3     43   -637.4380
    3     44   -679.3640
    3     45   -688.3960
    3     46   -691.4950
    3     47   -711.5490
    3     48   -737.7650
    3     49   -778.9620
    3     50   -871.9880
    3     51  -1013.6530
    3     52  -1226.2330
    3     53  -1428.2700
    3     54  -1589.3580
    3     55  -1660.7209
    3     56  -1697.9550
    3     57  -1737.4670
    3     58  -1772.2111
    3     59  -1797.2870
    3     60  -1829.1010
    3     61  -1855.8860
    3     62  -1862.5070
    3     63  -1862.6240
    3     64  -1869.7670
    3     65  -1883.4740
    3     66  -1912.5150
    3     67  -1959.4180
    3     68  -2012.4050
    3     69  -2060.7419
    3     70  -2103.3259
    3     71  -2141.5471
    3     72  -2176.5769
    3     73  -2203.9250
    3     74  -2217.6860
    3     75  -2225.6990
    3     76  -2229.9651
    3     77  -2230.1770
    3     78  -2229.0090
    3     79  -2229.0930
    3     80  -2230.2129
    3     81  -2230.5020
    3     82  -2230.6250
    3     83  -2229.4929
    3     84  -2226.8049
    3     85  -2224.8840
    3     86  -2225.7771
    3     87  -2227.9500
    3     88  -2227.2419
    3     89  -2220.8740
    3     90  -2201.3181
    3     91  -2166.6370
    3     92  -2111.6841
    3     93  -2035.5291
    3     94  -1933.8350
    3     95  -1768.7740
    3     96  -1513.6121
    3     97  -1228.4020
    3     98   -964.0530
    3     99   -802.0530
    3    100   -681.5960
    3    101   -600.6800
    3    102   -534.9780
    3    103   -475.1840
    3    104   -464.2460
    3    105   -466.9300
    3    106   -413.6370
    3    107   -350.3290
    3    108   -363.7650
    3    109   -442.9130
    3    110   -490.8920
    3    111   -499.4700
    3    112   -469.4150
    3    113   -402.2390
    3    114   -340.5300
    3    115   -234.4840
    3    116    -75.8260
    3    117    -50.0120
    3    118    -50.0000
    3    119    -50.0000
    3    120    -50.0000
    3    121    -50.0000
    3    122    -50.0000
    3    123    -50.0000
    3    124    -50.0000
    3    125    -50.0000
    3    126    -49.6460
    3    127    -49.5550
    3    128    -49.7500
    3    129    -49.8980
    3    130    -50.2430
    3    131    -59.3230
    3    132   -115.9710
    3    133   -111.6110
    3    134    -86.5430
    3    135    -70.6670
    3    136    -73.0530
    3    137    -88.2160
    3    138   -125.2980
    3    139   -147.2460
    3    140   -127.1290
    3    141   -143.1070
    4      1  -3263.7380
    4      2  -3254.2041
    4      3  -3232.1370
    4      4  -3210.1580
    4      5  -3200.7161
    4      6  -3198.5210
    4      7  -3198.8899
    4      8  -3197.8240
    4      9  -3170.4600
    4     10  -3109.1460
    4     11  -3035.0601
    4     12  -2982.7971
    4     13  -2943.4851
    4     14  -2904.6890
    4     15  -2861.1599
    4     16  -2814.2090
    4     17  -2763.4241
    4     18  -2706.4880
    4     19  -2658.5930
    4     20  -2608.6960
    4     21  -2538.1909
    4     22  -2477.5759
    4     23  -2452.3020
    4     24  -2427.8220
    4     25  -2323.4570
    4     26  -2135.7261
    4     27  -1959.6210
    4     28  -1789.5480
    4     29  -1579.4950
    4     30  -1365.7560
    4     31  -1204.5830
    4     32  -1050.0320
    4     33   -954.1950
    4     34   -864.0750
    4     35   -782.2690
    4     36   -720.2960
    4     37   -655.2380
    4     38   -584.2940
    4     39   -536.3740
    4     40   -488.0390
    4     41   -459.1030
    4     42   -499.5980
    4     43   -575.9540
    4     44   -642.4350
    4     45   -693.7540
    4     46   -754.5720
    4     47   -831.3610
    4     48   -926.0780
    4     49  -1014.1500
    4     50  -1102.0590
    4     51  -1213.0980
    4     52  -1350.9041
    4     53  -1497.2760
    4     54  -1579.9010
    4     55  -1606.1310
    4     56  -1643.2660
    4     57  -1674.4930
    4     58  -1701.3120
    4     59  -1732.6110
    4     60  -1771.4780
    4     61  -1796.6870
    4     62  -1795.9380
    4     63  -1786.7850
    4     64  -1787.5670
    4     65  -1795.3879
    4     66  -1818.5601
    4     67  -1858.0890
    4     68  -1911.1810
    4     69  -1974.9370
    4     70  -2038.8130
    4     71  -2090.7380
    4     72  -2141.8879
    4     73  -2190.3560
    4     74  -2216.3789
    4     75  -2227.7810
    4     76  -2235.6670
    4     77  -2238.6201
    4     78  -2235.3059
    4     79  -2232.7100
    4     80  -2233.6909
    4     81  -2233.4839
    4     82  -2228.9351
    4     83  -2218.4399
    4     84  -2197.8120
    4     85  -2182.8979
    4     86  -2184.8320
    4     87  -2197.3220
    4     88  -2218.1880
    4     89  -2225.4900
    4     90  -2214.5891
    4     91  -2205.5510
    4     92  -2196.4480
    4     93  -2161.3840
    4     94  -2045.9790
    4     95  -1829.2830
    4     96  -1498.0990
    4     97  -1121.7090
    4     98   -852.1080
    4     99   -710.9630
    4    100   -608.8620
    4    101   -559.0800
    4    102   -551.7540
    4    103   -532.6750
    4    104   -508.0900
    4    105   -492.3660
    4    106   -384.6770
    4    107   -240.0300
    4    108   -220.6800
    4    109   -259.1210
    4    110   -348.5560
    4    111   -439.7180
    4    112   -483.3440
    4    113   -463.7710
    4    114   -366.5180
    4    115   -236.6350
    4    116   -108.7980
    4    117    -51.1280
    4    118    -49.9330
    4    119    -50.0000
    4    120    -49.9940
    4    121    -49.9220
    4    122    -49.5260
    4    123    -49.8440
    4    124    -50.0000
    4    125    -50.0000
    4    126    -48.9380
    4    127    -45.9920
    4    128    -41.0400
    4    129    -52.1670
    4    130    -88.4930
    4    131   -111.2380
    4    132    -92.7290
    4    133    -59.5980
    4    134    -51.9780
    4    135    -48.3900
    4    136    -47.5770
    4    137    -49.2790
    4    138    -61.8760
    4    139   -107.4740
    4    140   -112.3330
    4    141   -129.2560
    5      1  -3308.1411
    5      2  -3295.7209
    5      3  -3259.0991
    5      4  -3219.5850
    5      5  -3201.9641
    5      6  -3208.4360
    5      7  -3217.8750
    5      8  -3201.3220
    5      9  -3155.9861
    5     10  -3094.2739
    5     11  -3027.2310
    5     12  -2979.1870
    5     13  -2944.3250
    5     14  -2908.5540
    5     15  -2864.5601
    5     16  -2815.7109
    5     17  -2768.4390
    5     18  -2717.2380
    5     19  -2667.8750
    5     20  -2611.5610
    5     21  -2537.5569
    5     22  -2445.8010
    5     23  -2397.3530
    5     24  -2411.6941
    5     25  -2359.8459
    5     26  -2208.2710
    5     27  -2010.9550
    5     28  -1798.4500
    5     29  -1560.0861
    5     30  -1304.7820
    5     31  -1124.0980
    5     32   -960.8690
    5     33   -884.2120
    5     34   -844.4500
    5     35   -794.5560
    5     36   -741.0290
    5     37   -706.1580
    5     38   -648.7090
    5     39   -585.6410
    5     40   -529.0000
    5     41   -481.3690
    5     42   -472.6670
    5     43   -510.7720
    5     44   -573.5160
    5     45   -633.1660
    5     46   -710.7690
    5     47   -812.4820
    5     48   -982.9200
    5     49  -1125.5170
    5     50  -1224.6340
    5     51  -1302.7450
    5     52  -1366.9390
    5     53  -1384.2220
    5     54  -1393.0260
    5     55  -1407.2560
    5     56  -1438.1720
    5     57  -1528.4790
    5     58  -1601.5200
    5     59  -1643.3409
    5     60  -1674.7159
    5     61  -1703.7930
    5     62  -1710.8450
    5     63  -1710.3560
    5     64  -1711.7440
    5     65  -1709.3400
    5     66  -1705.5990
    5     67  -1715.9230
    5     68  -1743.8090
    5     69  -1800.0140
    5     70  -1897.1940
    5     71  -1992.4630
    5     72  -2060.7229
    5     73  -2118.3721
    5     74  -2176.3879
    5     75  -2210.9319
    5     76  -2224.8701
    5     77  -2238.9351
    5     78  -2249.3201
    5     79  -2246.1631
    5     80  -2238.0820
    5     81  -2227.3530
    5     82  -2200.8770
    5     83  -2106.2739
    5     84  -1982.4100
    5     85  -1881.8149
    5     86  -1802.9760
    5     87  -1815.3760
    5     88  -1976.4390
    5     89  -2170.0540
    5     90  -2217.9050
    5     91  -2194.5120
    5     92  -2189.2070
    5     93  -2211.3081
    5     94  -2155.5720
    5     95  -1875.0430
    5     96  -1437.3080
    5     97  -1009.4610
    5     98   -710.5660
    5     99   -577.5310
    5    100   -502.8980
    5    101   -460.8790
    5    102   -455.5110
    5    103   -461.4370
    5    104   -457.5580
    5    105   -458.0610
    5    106   -467.3440
    5    107   -444.6740
    5    108   -424.1370
    5    109   -293.1200
    5    110   -151.0260
    5    111   -221.2570
    5    112   -363.5500
    5    113   -462.1760
    5    114   -492.4710
    5    115   -435.2620
    5    116   -290.3980
    5    117   -100.2800
    5    118    -49.1570
    5    119    -50.0000
    5    120    -49.9200
    5    121    -47.7570
    5    122    -48.5000
    5    123    -49.5320
    5    124    -50.0000
    5    125    -50.0000
    5    126    -50.0000
    5    127    -49.6990
    5    128    -48.9390
    5    129    -52.0560
    5    130    -92.8010
    5    131   -125.2010
    5    132    -62.8500
    5    133    -49.9710
    5    134    -46.7010
    5    135    -43.9470
    5    136    -49.4030
    5    137    -50.0000
    5    138    -48.1960
    5    139    -52.6150
    5    140    -53.7690
    5    141    -72.8510
    6      1  -3329.2471
    6      2  -3307.7830
    6      3  -3267.3931
    6      4  -3217.6240
    6      5  -3205.8391
    6      6  -3243.2451
    6      7  -3279.2451
    6      8  -3234.5891
    6      9  -3157.7500
    6     10  -3088.7800
    6     11  -3017.5110
    6     12  -2972.1421
    6     13  -2940.8091
    6     14  -2910.1160
    6     15  -2868.8259
    6     16  -2813.4810
    6     17  -2766.2170
    6     18  -2724.9480
    6     19  -2680.4189
    6     20  -2619.1179
    6     21  -2550.5439
    6     22  -2459.0449
    6     23  -2393.4131
    6     24  -2401.1650
    6     25  -2358.3391
    6     26  -2147.8621
    6     27  -1842.5240
    6     28  -1607.6060
    6     29  -1380.8250
    6     30  -1145.9130
    6     31   -939.3910
    6     32   -837.7980
    6     33   -800.6160
    6     34   -803.4610
    6     35   -788.2570
    6     36   -741.6720
    6     37   -715.6970
    6     38   -689.5090
    6     39   -642.8500
    6     40   -587.4740
    6     41   -531.0910
    6     42   -516.6280
    6     43   -558.7640
    6     44   -573.8990
    6     45   -605.6480
    6     46   -671.6660
    6     47   -742.2290
    6     48   -959.9880
    6     49  -1159.7419
    6     50  -1271.0179
    6     51  -1278.1479
    6     52  -1202.9500
    6     53  -1006.1470
    6     54   -837.1510
    6     55   -797.7710
    6     56   -868.4560
    6     57  -1086.7860
    6     58  -1333.0320
    6     59  -1489.7810
    6     60  -1573.1300
    6     61  -1614.6560
    6     62  -1625.2010
    6     63  -1612.7150
    6     64  -1585.3190
    6     65  -1543.3170
    6     66  -1487.0690
    6     67  -1421.5439
    6     68  -1389.6331
    6     69  -1411.9771
    6     70  -1536.7120
    6     71  -1742.7030
    6     72  -1899.1331
    6     73  -1999.4280
    6     74  -2073.5530
    6     75  -2141.0940
    6     76  -2189.9519
    6     77  -2222.7839
    6     78  -2236.1741
    6     79  -2233.7319
    6     80  -2220.6531
    6     81  -2182.6230
    6     82  -2068.0339
    6     83  -1851.0520
    6     84  -1627.0551
    6     85  -1433.9510
    6     86  -1320.7920
    6     87  -1285.9969
    6     88  -1355.5460
    6     89  -1537.3000
    6     90  -1735.7889
    6     91  -2006.3730
    6     92  -2138.2390
    6     93  -2117.1421
    6     94  -1996.5920
    6     95  -1675.4189
    6     96  -1168.7490
    6     97   -724.1180
    6     98   -512.0810
    6     99   -427.5380
    6    100   -355.1220
    6    101   -318.0870
    6    102   -268.9110
    6    103   -188.3630
    6    104   -148.9390
    6    105   -198.1730
    6    106   -235.5060
    6    107    101.6970
    6    108    170.7940
    6    109   -312.4340
    6    110    -94.7440
    6    111    -45.6580
    6    112   -121.3430
    6    113   -281.7100
    6    114   -428.3250
    6    115   -502.8320
    6    116   -475.6870
    6    117   -281.4100
    6    118    -79.9130
    6    119    -49.0640
    6    120    -47.7180
    6    121    -45.0770
    6    122    -48.2170
    6    123    -49.9720
    6    124    -50.0000
    6    125    -50.0000
    6    126    -50.0000
    6    127    -50.0000
    6    128    -50.0000
    6    129    -51.5210
    6    130    -91.8470
    6    131    -66.6700
    6    132    -51.4450
    6    133    -49.9000
    6    134    -49.5760
    6    135    -46.2100
    6    136    -49.1440
    6    137    -50.0000
    6    138    -50.0000
    6    139    -49.8350
    6    140    -53.4190
    6    141    -88.2620
    7      1  -3332.5540
    7      2  -3308.2119
    7      3  -3291.3220
    7      4  -3277.3440
    7      5  -3298.0840
    7      6  -3307.4189
    7      7  -3290.7830
    7      8  -3239.8850
    7      9  -3169.5740
    7     10  -3101.1399
    7     11  -3025.1819
    7     12  -2974.0481
    7     13  -2943.3630
    7     14  -2918.0649
    7     15  -2883.6790
    7     16  -2825.2830
    7     17  -2772.2820
    7     18  -2729.7971
    7     19  -2686.9661
    7     20  -2625.4170
    7     21  -2561.4031
    7     22  -2505.5920
    7     23  -2468.4441
    7     24  -2432.8960
    7     25  -2330.6399
    7     26  -2016.0360
    7     27  -1561.9720
    7     28  -1357.6370
    7     29  -1207.8070
    7     30   -998.1850
    7     31   -820.0180
    7     32   -767.6120
    7     33   -756.1300
    7     34   -763.6160
    7     35   -763.4840
    7     36   -738.8420
    7     37   -719.3520
    7     38   -710.5370
    7     39   -693.7460
    7     40   -664.0760
    7     41   -628.4900
    7     42   -597.6660
    7     43   -582.2060
    7     44   -517.2550
    7     45   -537.6860
    7     46   -621.0340
    7     47   -730.3530
    7     48   -901.1010
    7     49  -1101.1460
    7     50  -1161.0909
    7     51  -1046.2560
    7     52   -742.4660
    7     53   -476.7370
    7     54   -388.6540
    7     55   -355.9840
    7     56   -377.0780
    7     57   -474.2710
    7     58   -675.7690
    7     59  -1012.2790
    7     60  -1346.8540
    7     61  -1535.4110
    7     62  -1567.9340
    7     63  -1508.2180
    7     64  -1388.3260
    7     65  -1173.8280
    7     66   -907.4560
    7     67   -807.3220
    7     68   -853.9600
    7     69   -952.9370
    7     70  -1083.0990
    7     71  -1324.4270
    7     72  -1596.0630
    7     73  -1780.4260
    7     74  -1899.2200
    7     75  -1984.3450
    7     76  -2052.5950
    7     77  -2125.1311
    7     78  -2178.8721
    7     79  -2174.1890
    7     80  -2121.6230
    7     81  -1987.2440
    7     82  -1743.5730
    7     83  -1431.1960
    7     84  -1209.9510
    7     85  -1092.1899
    7     86  -1026.4380
    7     87   -968.0370
    7     88   -904.5330
    7     89   -815.2650
    7     90   -876.1450
    7     91  -1255.5601
    7     92  -1675.1580
    7     93  -1742.8440
    7     94  -1551.9041
    7     95  -1191.4530
    7     96   -768.3020
    7     97   -484.8680
    7     98   -405.2580
    7     99   -348.7170
    7    100   -213.4100
    7    101   -101.1430
    7    102    137.3060
    7    103    205.8570
    7    104    226.4190
    7    105    -25.8450
    7    106    188.1540
    7    107    288.9620
    7    108    602.1820
    7    109   -189.3510
    7    110    -85.7110
    7    111    -42.2930
    7    112    -16.3170
    7    113     67.5440
    7    114    157.1740
    7    115   -267.0670
    7    116   -434.7710
    7    117   -360.1890
    7    118   -151.2890
    7    119    -54.6180
    7    120    -45.5760
    7    121    -42.8810
    7    122    -40.3630
    7    123    -49.8650
    7    124    -50.0000
    7    125    -50.0000
    7    126    -50.0000
    7    127    -50.0000
    7    128    -50.0000
    7    129    -56.7050
    7    130    -86.8730
    7    131    -51.6500
    7    132    -48.9130
    7    133    -50.0000
    7    134    -50.0000
    7    135    -49.0610
    7    136    -49.6870
    7    137    -50.0000
    7    138    -50.0000
    7    139    -50.0000
    7    140    -56.7920
    7    141    -98.4580
    8      1  -3358.0569
    8      2  -3343.6321
    8      3  -3355.5410
    8      4  -3378.0559
    8      5  -3358.6550
    8      6  -3320.2161
    8      7  -3286.6121
    8      8  -3250.2681
    8      9  -3194.7390
    8     10  -3124.4290
    8     11  -3059.9480
    8     12  -3001.7859
    8     13  -2962.1790
    8     14  -2930.8110
    8     15  -2897.1350
    8     16  -2844.2100
    8     17  -2787.5940
    8     18  -2734.8811
    8     19  -2682.5710
    8     20  -2628.1211
    8     21  -2567.3550
    8     22  -2513.3840
    8     23  -2495.0129
    8     24  -2427.7720
    8     25  -2276.6431
    8     26  -1968.0150
    8     27  -1527.6740
    8     28  -1332.8270
    8     29  -1157.6700
    8     30   -972.8230
    8     31   -843.4220
    8     32   -805.0490
    8     33   -786.2850
    8     34   -774.9480
    8     35   -762.7690
    8     36   -746.3000
    8     37   -727.9500
    8     38   -721.0870
    8     39   -722.4110
    8     40   -717.9530
    8     41   -708.1740
    8     42   -690.5250
    8     43   -655.9790
    8     44   -604.0180
    8     45   -582.6620
    8     46   -617.4270
    8     47   -730.0470
    8     48   -833.2370
    8     49   -871.1180
    8     50   -819.2510
    8     51   -593.4000
    8     52   -392.0700
    8     53   -371.0390
    8     54   -382.9270
    8     55   -335.7630
    8     56   -297.4830
    8     57   -320.0730
    8     58   -366.3550
    8     59   -511.3250
    8     60   -934.8650
    8     61  -1306.8890
    8     62  -1376.4760
    8     63  -1304.7390
    8     64  -1057.7550
    8     65   -694.0680
    8     66   -525.8440
    8     67   -560.9310
    8     68   -624.8610
    8     69   -692.5030
    8     70   -804.9630
    8     71   -967.7260
    8     72  -1180.2531
    8     73  -1413.9650
    8     74  -1612.8890
    8     75  -1757.7030
    8     76  -1852.8990
    8     77  -1908.4180
    8     78  -1935.0670
    8     79  -1940.6940
    8     80  -1829.4480
    8     81  -1510.5040
    8     82  -1178.4530
    8     83   -903.7620
    8     84   -772.3580
    8     85   -721.7900
    8     86   -709.3320
    8     87   -715.1140
    8     88   -688.6330
    8     89   -606.4930
    8     90   -628.6150
    8     91   -814.8740
    8     92  -1018.9320
    8     93   -928.6060
    8     94   -830.2240
    8     95   -657.3780
    8     96   -433.6390
    8     97   -363.1050
    8     98   -379.7770
    8     99   -355.4770
    8    100   -216.1340
    8    101     76.9450
    8    102    132.9520
    8    103    278.9300
    8    104    513.1750
    8    105    117.0620
    8    106    402.2940
    8    107    639.1100
    8    108    665.3380
    8    109   -183.8780
    8    110     31.0030
    8    111     67.0030
    8    112    256.0040
    8    113    485.1840
    8    114   1006.9500
    8    115    513.8220
    8    116   -203.7420
    8    117   -361.3090
    8    118   -272.3190
    8    119   -161.3310
    8    120    -58.4420
    8    121    -33.9620
    8    122    -45.6340
    8    123    -49.9590
    8    124    -50.0000
    8    125    -50.0000
    8    126    -50.0000
    8    127    -50.0000
    8    128    -49.9810
    8    129    -58.3940
    8    130    -77.4290
    8    131    -50.4100
    8    132    -50.0000
    8    133    -50.0000
    8    134    -50.0000
    8    135    -50.0000
    8    136    -50.0000
    8    137    -50.0000
    8    138    -50.0000
    8    139    -50.2890
    8    140    -69.5800
    8    141   -107.2690
    9      1  -3390.7009
    9      2  -3392.7061
    9      3  -3394.3491
    9      4  -3368.9500
    9      5  -3332.2629
    9      6  -3301.2190
    9      7  -3279.5449
    9      8  -3247.8540
    9      9  -3204.8340
    9     10  -3146.0310
    9     11  -3088.6470
    9     12  -3031.3430
    9     13  -2984.9160
    9     14  -2948.4990
    9     15  -2913.8010
    9     16  -2872.1731
    9     17  -2820.4370
    9     18  -2761.5171
    9     19  -2697.0081
    9     20  -2634.1089
    9     21  -2567.4121
    9     22  -2497.8989
    9     23  -2450.9861
    9     24  -2311.4460
    9     25  -2045.1770
    9     26  -1681.2860
    9     27  -1407.6830
    9     28  -1310.2581
    9     29  -1272.2460
    9     30  -1118.7679
    9     31  -1005.3170
    9     32   -972.3730
    9     33   -942.3850
    9     34   -893.9260
    9     35   -844.1150
    9     36   -801.6340
    9     37   -760.4780
    9     38   -728.5880
    9     39   -724.1570
    9     40   -708.6100
    9     41   -671.3870
    9     42   -629.7270
    9     43   -608.8800
    9     44   -609.2970
    9     45   -629.6100
    9     46   -661.6630
    9     47   -713.8580
    9     48   -752.8800
    9     49   -671.2670
    9     50   -484.6710
    9     51   -341.2540
    9     52   -295.5310
    9     53   -312.7450
    9     54   -368.5380
    9     55   -358.2220
    9     56   -287.1120
    9     57   -285.7060
    9     58   -316.6700
    9     59   -364.9480
    9     60   -519.6330
    9     61   -784.1310
    9     62   -901.4240
    9     63   -885.6980
    9     64   -666.6060
    9     65   -440.4440
    9     66   -422.8020
    9     67   -495.2120
    9     68   -585.8430
    9     69   -598.4500
    9     70   -599.3660
    9     71   -685.6660
    9     72   -823.4900
    9     73   -972.7600
    9     74  -1160.6000
    9     75  -1363.0790
    9     76  -1511.3530
    9     77  -1579.8710
    9     78  -1534.4950
    9     79  -1429.5670
    9     80  -1317.2230
    9     81  -1014.7020
    9     82   -726.7680
    9     83   -516.9760
    9     84   -497.1550
    9     85   -521.6170
    9     86   -564.5060
    9     87   -603.2180
    9     88   -597.5510
    9     89   -562.2090
    9     90   -544.0260
    9     91   -534.2320
